ID,COUNTRY_NAME,ISO3,ISO2,POLICY_TYPE,POLICY_SUBTYPE,START_DATE,END_DATE,AIR,AIR_TYPE,TARGETS_AIR,LAND,LAND_TYPE,TARGETS_LAND,SEA,SEA_TYPE,TARGETS_SEA,CITIZEN,CITIZEN_LIST,HISTORY_BAN,HISTORY_BAN_LIST,REFUGEE,REFUGEE_LIST,VISA_BAN,VISA_BAN_TYPE,VISA_BAN_LIST,CITIZEN_EXCEP,CITIZEN_EXCEP_LIST,COUNTRY_EXCEP,COUNTRY_EXCEP_LIST,WORK_EXCEP,SOURCE_TYPE,INTERNAL_GOVT_SOURCE,AIRLINE_SOURCE,INSURANCE_SOURCE,GOVT_SOCIAL_MED_SOURCE,EXT_GOVT_SOURCE,INTERNAL_MEDIA_SOURCE,EXT_MEDIA_SOURCE,OTHER_SOURCE,END_SOURCE
mm35,Romania,ROU,RO,COMPLETE,SPECIFIC_COUNTRY,03_19_21,03_25_21,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",1,"Wallis and Futuna, Czech Republic, Estonia, San Marino, Montenegro, Malta, Serbia, Jordan, Hungary, Seychelles, Lebanon, Chile",0,1,http://web.archive.org/web/20210405223312/https://www.cnscbt.ro/index.php/liste-zone-afectate-covid-19/2338-anexa-1-lista-state-cu-risc-epidemiologic-ridicat-18-03-2021/file,,,,,,,,
mm36,Romania,ROU,RO,COMPLETE,SPECIFIC_COUNTRY,03_25_21,04_02_21,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",1,"Bonaire, Saint Eustatius and Saba, Wallis and Futuna, Czech Republic, Estonia, San Marino, Montenegro, Malta, Serbia, Jordan, Hungary, Seychelles, Lebanon, Chile, Poland",0,1,http://web.archive.org/web/20210326122311/https://www.cnscbt.ro/index.php/liste-zone-afectate-covid-19/2347-lista-state-cu-risc-epidemiologic-ridicat-25-03-2021/file,,,,,,,,
mm37,Romania,ROU,RO,COMPLETE,SPECIFIC_COUNTRY,04_02_21,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",1,"Bonaire, Saint Eustatius and Saba, Wallis and Futuna, Czech Republic, Estonia, San Marino, Montenegro, Malta, Serbia, Jordan, Hungary, Seychelles, Lebanon, Chile, Poland",0,1,http://web.archive.org/web/20210405224031/https://www.cnscbt.ro/index.php/liste-zone-afectate-covid-19/2366-lista-state-cu-risc-epidemiologic-ridicat-02-04-2021/file,,,,,,,,
MS66,Svalbard and Jan Mayen,SJM,SJ,COMPLETE,SPECIFIC_COUNTRY,03_14_20,06_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,1,Norway,0,2,,https://web.archive.org/web/20200401004845/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,, https://en.visitsvalbard.com/visitor-information/visit-svalbard-refrain-from-travelling-covid-19
MS76,Saint Barthélemy,BLM,BL,COMPLETE,SPECIFIC_COUNTRY,03_17_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, family",1,"Saint-Martin, Guadeloupe, Martinique, France",0,1,https://web.archive.org/web/20200320211353/http://www.comstbarth.fr/,,,,,,,,
MS80,Norfolk Island,NFK,NF,COMPLETE,SPECIFIC_COUNTRY,07_10_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,residents,1,Australia,0,1,https://web.archive.org/web/20200720221529/http://www.norfolkisland.gov.nf/norfolk-islands-covid-19-advice,,,,,,,,
NL115,Japan,JPN,JP,COMPLETE,SPECIFIC_COUNTRY,03_11_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,"Australia, Brunei, China, New Zealand, South Korea, Singapore, Taiwan, Thailand, Vietnam",0,1,https://web.archive.org/web/20210308230024/https://www.mofa.go.jp/ca/fna/page4e_001053.html,,,,,,,,
NL24,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,06_30_20,07_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Western Australian Citizens,1,Western Australia,0,"1,6",https://web.archive.org/web/20201128204223/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/cki-entry-quarantine-19-june-2020.pdf,,,,,https://web.archive.org/web/20201117224651/https://www.smh.com.au/national/travel-bubble-set-to-save-tourism-industry-on-christmas-and-cocos-islands-20200825-p55p9a.html,,,https://web.archive.org/web/20201201000737/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-1-july-2020.pdf
NL40,American Samoa,ASM,AS,COMPLETE,SPECIFIC_COUNTRY,06_01_20,07_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,United States,0,1,https://web.archive.org/web/20201128222623/https://9a29b536-1f2e-478c-95a9-38b007825134.filesusr.com/ugd/dba42c_13c89f54a5dc445baae95283d73a03c2.pdf,,,,,,,,https://web.archive.org/web/20200918013902/https://6fe16cc8-c42f-411f-9950-4abb1763c703.filesusr.com/ugd/4bfff9_3514d6c2679d40408e65df6b5bfc38e9.pdf
NL47,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_01_20,07_04_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,Citizens,1,Western Australia,0,1,https://web.archive.org/web/20201201000737/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-1-july-2020.pdf,,,,,,,,
NL48,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_07_20,07_10_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,Western Australia,0,1,https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-7-july-2020.pdf,,,,,,,,https://web.archive.org/web/20201201001630/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-10-july-2020.pdf
NL49,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_04_20,07_07_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,Western Australia,0,1,https://web.archive.org/web/20201201001432/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-4-july-2020.pdf,,,,,,,,https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-7-july-2020.pdf
NL50,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_10_20,07_13_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,Western Australia,0,1,https://web.archive.org/web/20201201001630/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-10-july-2020.pdf,,,,,,,,https://web.archive.org/web/20201201002018/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-13-july-2020.pdf
NL51,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_13_20,07_16_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,Western Australia,0,1,https://web.archive.org/web/20201201002018/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-13-july-2020.pdf,,,,,,,,https://web.archive.org/web/20201201002153/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-16-july-2020.pdf
NL52,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_16_20,07_19_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,Western Australia,0,1,https://web.archive.org/web/20201201002153/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-16-july-2020.pdf,,,,,,,,
NL53,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_19_20,07_22_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,Western Australia,0,1,https://web.archive.org/web/20201201002556/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-19-july-2020.pdf,,,,,,,,https://web.archive.org/web/20201201222711/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-22-july-2020.pdf
NL56,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_22_20,07_25_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,2,,https://web.archive.org/web/20201201222711/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-22-july-2020.pdf,,,,,,,https://web.archive.org/web/20201201223108/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-25-july-2020.pdf
NL57,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_25_20,07_28_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201201223108/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-25-july-2020.pdf,,,,,,,,https://web.archive.org/web/20201201223507/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-28-july-2020.pdf
NL58,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_28_20,07_31_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201201223507/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-28-july-2020.pdf,,,,,,,,https://web.archive.org/web/20201201223903/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-31-july-2020.pdf
NL59,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,07_31_20,08_03_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201201223903/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-31-july-2020.pdf,,,,,,,,https://web.archive.org/web/20201202165812/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-3-august-2020.pdf
NL63,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,08_03_20,08_06_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202165812/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-3-august-2020.pdf,,,,,,,,https://web.archive.org/web/20201202165957/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-6-august-2020.pdf
NL64,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,08_06_20,08_09_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202165957/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-6-august-2020.pdf,,,,,,,,https://web.archive.org/web/20201202170214/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-9-august-2020.pdf
NL65,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,08_09_20,08_12_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202170214/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-9-august-2020.pdf,,,,,,,,https://web.archive.org/web/20201202170337/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-12-august-2020.pdf
NL66,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,08_12_20,08_15_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202170337/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-12-august-2020.pdf,,,,,,,,https://web.archive.org/web/20201202170559/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-15-august-2020.pdf
NL67,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,08_15_20,08_18_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202170559/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-15-august-2020.pdf,,,,,,,,https://web.archive.org/web/20201202170855/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-18-august-2020.pdf
NL68,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,08_18_20,08_21_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202170855/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-18-august-2020.pdf,,,,,,,,https://web.archive.org/web/20201202171330/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-21-august-2020.pdf
NL69,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,08_21_20,08_24_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202171330/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-21-august-2020.pdf,,,,,,,,https://web.archive.org/web/20201202171504/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-24-august-2020.pdf
NL70,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,08_24_20,08_27_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202171504/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-24-august-2020.pdf,,,,,,,,https://web.archive.org/web/20201202171746/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-27-august-2020.pdf
NL71,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,08_27_20,08_30_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202171746/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-27-august-2020.pdf,,,,,,,,https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-30-august-2020.pdf
NL72,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,08_27_20,09_02_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202172033/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-30-august-2020.pdf,,,,,,,,https://web.archive.org/web/20201202172232/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-2-september-2020.pdf
NL73,Cocos (Keeling) Islands,CCK,CC,COMPLETE,SPECIFIC_COUNTRY,09_02_20,09_05_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201202172232/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/extension-of-state-of-emergency-cki-2-september-2020.pdf,,,,,,,,
NL77,Christmas Island,CXR,CX,COMPLETE,SPECIFIC_COUNTRY,06_30_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"residents, essential staff",1,Western Australia,0,1,https://web.archive.org/web/20201128204223/https://www.regional.gov.au/territories/indian_ocean/iot_bulletins/2020/files/cki-entry-quarantine-19-june-2020.pdf,,,,,,,,
NL78 ,Norfolk Island,NFK,NF,COMPLETE,SPECIFIC_COUNTRY,01_07_21,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,"Australia, New Zealand",0,1,https://web.archive.org/web/20210107162929/http:/www.norfolkisland.gov.nf/covid-19-travel-information-and-entry-pass,,,,,,,,
NL80,Guadeloupe,GLP,GP,COMPLETE,SPECIFIC_COUNTRY,06_08_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"reunification, essential workers, citizens",1,"Martinique, Saint Barthelemy, St. Martin",0,7,,,,,,,https://web.archive.org/web/20210107164620/https://www.miamiherald.com/news/nation-world/world/americas/haiti/article241249651.html,,
NL82,Nauru,NRU,NR,COMPLETE,SPECIFIC_COUNTRY,03_17_20,08_04_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,1,Australia,0,"4,7",,,,https://web.archive.org/web/20200317070233/https://twitter.com/Republic_Nauru/status/1239808747985235968,,,https://web.archive.org/web/20201106125937/https://www.rnz.co.nz/international/pacific-news/412004/coronavirus-sweeping-restrictions-introduced-across-the-pacific,,https://web.archive.org/web/20210113221053/http://www.naurugov.nr/government-information-office/gio-notices/coronavirus-update-04082020.aspx
NL83,Nauru,NRU,NR,COMPLETE,SPECIFIC_COUNTRY,08_04_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, essential workers",1,Australia,0,1,https://web.archive.org/web/20210113221053/http://www.naurugov.nr/government-information-office/gio-notices/coronavirus-update-04082020.aspx,,,,,,,,
RM3,Estonia,EST,EE,COMPLETE,SPECIFIC_COUNTRY,09_13_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents",1,"Austria, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Finland, France, Germany, Greece, Hungary, Italy, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, Australia, Canada, Georgia, Japan, New Zealand, Rwanda, South Korea, Thailand, Tunisia, Uruguay, United Kingdom, Ireland, Andorra, Monaco, San Marino, Vatican City, ",0,1,https://web.archive.org/web/20200913164854/https:/vm.ee/en/information-countries-and-self-isolation-requirements-passengers,,,,,,,,
126,Papua New Guinea,PNG,PG,COMPLETE,WORK_EXCEP,03_23_20,04_09_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,1,1,http://web.archive.org/web/20201223181612/https://education.gov.pg/documents/Official.Statement-Covid-19.pdf http://web.archive.org/web/20201223182148/https://covid19.info.gov.pg/index.php/post-slider/,,,,,,,,
308,Kenya,KEN,KE,COMPLETE,WORK_EXCEP,03_10_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,citizens,0,NA,1,2,,https://web.archive.org/web/20200317212546/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
312,Slovakia,SVK,SK,COMPLETE,WORK_EXCEP,03_12_20,06_05_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, relatives of Slovak citizens, foreign nationals with valid residence in the Slovak Republic",0,NA,1,1,https://web.archive.org/web/20200320110045/https:/www.mzv.sk/web/en/covid-19,,,,,,,,https://web.archive.org/web/20200621150115/https://www.vlada.gov.sk//igor-matovic-otvarame-hranice-medzi-ceskom-madarskom-rakuskom-a-sr/
458,Denmark,DNK,DK,COMPLETE,WORK_EXCEP,03_14_20,05_25_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"nationals, residents, foreign spouses and/or children of Danish citizens, those the Danish government determines have a worthy purpose of travel",0,NA,1,2,,https://web.archive.org/web/20200316152421/https:/www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,http://web.archive.org/web/20200615111330/https://um.dk/da/nyheder-fra-udenrigsministeriet/newsdisplaypage/?newsID=6B23B7E5-850A-4A11-A37A-30CD92997482
556,Kazakhstan,KAZ,KZ,COMPLETE,WORK_EXCEP,03_16_20,11_01_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, direct-family members of Kazakhstani citizens, residency permit holders",1,"China, South Korea, Japan, Thailand, Turkey",1,5,,,,,https://web.archive.org/web/20200808130057/https://kz.usembassy.gov/covid-19-information/,,,,
731,Canada,CAN,CA,COMPLETE,WORK_EXCEP,03_16_20,11_21_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family members of citizens and permanent residents",1,United States,1,3,,,https://web.archive.org/web/20200320135415/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20201114174658/https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/latest-travel-health-advice.html#a3
840,New Zealand,NZL,NZ,COMPLETE,WORK_EXCEP,03_19_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, residents with valid travel conditions and their immediate family (partner or spouse, legal guardian and dependent children under the age of 24)",1,New Zealand,1,1,https://web.archive.org/web/20200320230124/https://www.immigration.govt.nz/about-us/covid-19/coronavirus-update-inz-response,,,,,,,,
1638,France,FRA,FR,COMPLETE,WORK_EXCEP,03_17_20,04_16_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, permanent residents, family members of citizens and permanent residents",1,"Austria, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, Liechtenstein, Iceland, Norway, Switzerland, United Kingdom",1,1,https://web.archive.org/web/20200322134757if_/https:/www.diplomatie.gouv.fr/fr/le-ministere-et-son-reseau/actualites-du-ministere/informations-coronavirus-covid-19/coronavirus-declarations-du-ministre-et-de-la-porte-parole/article/communique-de-m-jean-yves-le-drian-ministre-de-l-europe-et-des-affaires,,,,,,,,
1729,Kuwait,KWT,KW,COMPLETE,WORK_EXCEP,03_13_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Immediate relatives of Kuwaiti nationals, domestic workers of Kuwait",0,NA,1,2,,https://web.archive.org/web/20200324123106/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,,,,,,
2261,Philippines,PHL,PH,COMPLETE,WORK_EXCEP,03_22_20,NONE,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"repatriating Filipinos, their foreign spouses and children (provided that the foreign spouse and children are traveling with the Filipino national), foreign government and international organization officials accredited to the Philippines",1,foreign government and international organization officials,1,1,https://web.archive.org/web/20200321032822/https://www.pna.gov.ph/articles/1097273,,,,,,,,
2402,Spain,ESP,ES,COMPLETE,WORK_EXCEP,03_23_20,04_21_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"citizens, ""holders of long-term visas issued by a European Union or Schengen member state who travel to the country that issued the visa""",1,"nationals and residents of a European Union or a Schengen member state who go directly to their place of residence, and holders of long-term visas issued by a European Union or Schengen member state who travel to the country that issued the visa",1,"2,3",,https://web.archive.org/web/20200327034512/https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,https://web.archive.org/web/20200402131848/https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,,,,,https://web.archive.org/web/20200422075229/https://boe.es/boe/dias/2020/04/21/pdfs/BOE-A-2020-4539.pdf
2958,Brazil,BRA,BR,COMPLETE,WORK_EXCEP,03_30_20,04_28_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,1,"Citizen, Resident, Direct family of citizen",0,NA,1,"1,2,4",https://www.in.gov.br/web/dou/-/portaria-n-152-de-27-de-marco-de-2020-250060288,https://web.archive.org/web/20200328232842/https:/www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,https://web.archive.org/web/20200425185208/https:/www.nytimes.com/article/coronavirus-travel-restrictions.html,,,,,
3237,Paraguay,PRY,PY,COMPLETE,WORK_EXCEP,03_24_20,03_30_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,1,1,https://web.archive.org/web/20200331110945/http://www.migraciones.gov.py/index.php/noticias/comunicado-gobierno-nacional-establece-el-cierre-total-de-fronteras-hasta-el-sabado-28-de-marzo-de-2020,,,,,,,,https://web.archive.org/save/https://www.facebook.com/DGMParaguay/posts/3192063310826610?comment_id=3192149490817992&reply_comment_id=3200743209958620
3477,Lesotho,LSO,LS,COMPLETE,WORK_EXCEP,03_29_20,04_21_20,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,1,1,https://web.archive.org/web/20210308151403/https://www.gov.ls/wp-content/uploads/2020/03/Lockdown-Gazette-Lesotho.pdf,,,,,,,,
